,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
delta[97],-0.001381263,0.293722841,0.002398237,0.004200505,-0.615723274,-0.136400361,0.001269091,0.138916019,0.606465371
delta[98],-0.002174977,0.299450634,0.002445004,0.004768191,-0.617103989,-0.134903517,-0.0001408,0.134994744,0.600689701
delta[99],0.000510699,0.303915549,0.00248146,0.005428138,-0.647711577,-0.132128661,0.001521311,0.137337318,0.619751919
delta[100],0.002765127,0.313638986,0.002560852,0.006119847,-0.610765551,-0.13798112,0.00147687,0.13435643,0.649489751
delta[101],0.008995631,0.327312474,0.002672495,0.008642626,-0.593456903,-0.133200038,-0.00029462,0.138161912,0.638439026
delta[102],-0.004968027,0.293267977,0.002394523,0.004773674,-0.636638101,-0.133890949,0.001165649,0.136911629,0.567508636
delta[103],0.003595443,0.293379573,0.002395434,0.004652802,-0.610478242,-0.132613345,0.000729467,0.138293093,0.60691162
delta[104],0.01275035,0.31434535,0.002566619,0.007729124,-0.586299265,-0.126916195,0.003810348,0.13776402,0.668345097
delta[105],0.002612824,0.312445403,0.002551106,0.005310595,-0.639784062,-0.127187059,0.003442975,0.136584248,0.607000037
delta[106],-0.003544207,0.30833557,0.002517549,0.005635948,-0.620490446,-0.140588288,-0.003697382,0.134638044,0.629516996
delta[107],-0.008023703,0.311520942,0.002543558,0.006124071,-0.653409898,-0.142388806,-7.30E-05,0.133554451,0.603737671
delta[108],0.001603578,0.308402759,0.002518098,0.005179887,-0.610918137,-0.134535592,0.002930517,0.136517007,0.617653208
delta[109],-0.007780738,0.312561101,0.002552051,0.006886088,-0.674436014,-0.139394404,-0.004255626,0.134563963,0.622351834
delta[110],-0.00376782,0.312281721,0.00254977,0.005647395,-0.647948867,-0.138822585,0.000407478,0.138214149,0.627115818
delta[111],-0.010902172,0.312134874,0.002548571,0.0055912,-0.673432449,-0.14199074,-0.002910482,0.132945904,0.602575839
