,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
delta[141],0.002713845,0.393272353,0.003211055,0.006703418,-0.857380324,-0.148452282,0.001211584,0.154214634,0.842025224
delta[142],0.009099095,0.390015091,0.00318446,0.005763068,-0.832632465,-0.140292385,0.006180573,0.158616436,0.852500087
delta[143],-0.010550479,0.394254292,0.003219073,0.00563768,-0.882854478,-0.15464333,-0.00112938,0.14703364,0.811440827
delta[144],0.001768093,0.394809277,0.003223604,0.005529962,-0.851371247,-0.151243505,0.001962824,0.152344134,0.847825953
delta[145],-0.01731231,0.408754843,0.003337469,0.007881254,-0.973012065,-0.158792276,-0.001403795,0.146480199,0.785995793
delta[146],0.002273194,0.41366181,0.003377535,0.007199165,-0.895226607,-0.145722024,0.003923785,0.155729973,0.89560429
delta[147],-0.00028584,0.391300157,0.003194952,0.006055454,-0.805673279,-0.153765477,0.000672814,0.149745093,0.819508628
delta[148],0.014821709,0.398413633,0.003253034,0.005869379,-0.808006589,-0.139234608,0.004252223,0.154953127,0.908474017
delta[149],0.001154798,0.404214397,0.003300397,0.006699056,-0.845149558,-0.150847449,0.001686356,0.151259082,0.857523388
delta[150],-0.006557555,0.398725577,0.003255581,0.005676788,-0.900923096,-0.153658123,-0.000833985,0.153319486,0.850462579
delta[151],0.004783974,0.390049917,0.003184744,0.007063694,-0.796938013,-0.149332285,0.001836924,0.152836458,0.859225727
delta[152],-0.008982149,0.408440608,0.003334904,0.008535789,-0.897104001,-0.1499277,-0.002906567,0.143270468,0.8216223
delta[153],0.002750461,0.398404156,0.003252956,0.005955656,-0.860833332,-0.150586206,-0.000377901,0.151595717,0.869788168
delta[154],0.006405207,0.381061613,0.003111355,0.005315716,-0.809184061,-0.143987592,0.001959688,0.15641088,0.841073708
delta[155],0.010651606,0.384596915,0.003140221,0.004762749,-0.78222165,-0.143806284,0.004858795,0.158048232,0.836305453
delta[156],0.00898514,0.412181863,0.003365451,0.005358364,-0.819726504,-0.139935394,0.005189828,0.156679579,0.86466188
delta[157],0.000333612,0.384892765,0.003142636,0.006218289,-0.835785274,-0.145374647,0.002271723,0.151848457,0.820490593
delta[158],-0.006422445,0.411744544,0.00336188,0.007616036,-0.892229768,-0.153771621,-0.001598931,0.142523965,0.879505448
delta[159],0.000496139,0.392623144,0.003205755,0.005772312,-0.862750089,-0.152625413,-0.003459026,0.148294018,0.83521776
delta[160],0.005511627,0.38334617,0.003130008,0.006478665,-0.815602718,-0.143740845,0.005738198,0.153317624,0.824878235
delta[161],0.012510913,0.392475731,0.003204551,0.005937073,-0.785635963,-0.14306423,0.004554918,0.155619766,0.885081695
delta[162],-0.012358681,0.404052953,0.003299079,0.008217492,-0.897083695,-0.155451105,-0.002408972,0.144537648,0.826549025
delta[163],0.007788383,0.393255539,0.003210918,0.005627007,-0.803411623,-0.147958556,0.000989541,0.151488319,0.875692347
delta[164],0.003018871,0.385451665,0.0031472,0.00558034,-0.819656278,-0.145221959,0.000361658,0.147582011,0.859965043
delta[165],0.003794775,0.394829422,0.003223769,0.007595534,-0.82337845,-0.148291144,0.004035999,0.154719984,0.838901051
delta[166],0.014133954,0.381056016,0.003111309,0.005328024,-0.769983364,-0.139601949,0.004883369,0.154792536,0.888717453
delta[167],0.003353576,0.405576355,0.003311517,0.006374577,-0.85998488,-0.146692628,0.002279933,0.151499213,0.882430121
delta[168],0.021458591,0.393659508,0.003214216,0.007472793,-0.776528786,-0.139494567,0.006290895,0.159517032,0.934801345
delta[169],5.38E-05,0.410468634,0.003351462,0.008101748,-0.861496972,-0.1551666,0.001680923,0.157826908,0.860379661
delta[170],0.006321772,0.391301367,0.003194962,0.005346712,-0.847677298,-0.146255687,0.004668833,0.155047926,0.826301332
delta[171],0.002350947,0.380896222,0.003110005,0.005146326,-0.825640404,-0.149509798,0.001257902,0.153097109,0.837774045
delta[172],0.014687001,0.377609789,0.003083171,0.005820162,-0.777345728,-0.135056872,0.010670084,0.160563297,0.859744018
delta[173],0.003260303,0.396183249,0.003234823,0.006428712,-0.826885112,-0.148047172,-0.000500682,0.147236751,0.866120886
delta[174],0.007721929,0.40622796,0.003316837,0.00821829,-0.837005021,-0.147450184,0.001519271,0.160587734,0.919219698
delta[175],0.001267912,0.394548633,0.003221476,0.005024594,-0.844221306,-0.148881178,0.002234548,0.150263694,0.858143774
delta[176],0.00036679,0.41694362,0.00340433,0.005732543,-0.910405596,-0.149864841,0.001676992,0.15376022,0.894547785
home,-1.126340767,1.529123484,0.012485241,0.032856308,-4.660489354,-1.9745742,-0.956205661,-0.093550979,1.372076444
lambda1[1],0.662463664,4.357273983,0.035576993,0.087523968,-7.307008667,-1.030976753,0.390984235,2.100167963,10.20352217
lambda1[2],0.710389083,4.561224199,0.03724224,0.1162169,-7.358537606,-1.010212143,0.426747787,2.219676428,10.34186319
lambda1[3],0.856779929,4.547300928,0.037128557,0.14611265,-6.599724759,-1.048531418,0.451655589,2.208088264,10.83597466
lambda1[4],-2.204120981,4.015407499,0.032785665,0.284062299,-13.59798033,-3.297085372,-1.165969804,0.13950621,2.402077357
lambda1[5],0.757636979,4.574790264,0.037353006,0.098709439,-6.920884669,-1.083304713,0.387474743,2.157808147,10.58009252
lambda1[6],0.645664087,4.455405574,0.036378234,0.08398219,-7.626001933,-1.042194497,0.412775894,2.167351015,10.42458589
lambda1[7],0.697327039,4.691535105,0.038306224,0.114073949,-7.5195464,-1.081695159,0.381501037,2.121596671,10.49317041
lambda1[8],0.669529445,4.264616468,0.034820448,0.094913912,-7.155995945,-1.024364137,0.39878737,2.169063256,10.17714101
lambda1[9],0.586172256,4.323971383,0.035305079,0.091544205,-8.132486151,-1.021179059,0.399312251,2.105938263,9.824724742
lambda1[10],-0.745123181,1.799763111,0.014695004,0.136692123,-5.12996298,-1.402386621,-0.403234536,0.330297741,1.602818402
lambda1[11],0.690398778,4.368912955,0.035672025,0.093163123,-7.462902132,-1.013224177,0.411086004,2.127901679,10.27944825
lambda1[12],0.553590265,4.60852346,0.037628436,0.136162481,-7.821062013,-1.067429104,0.389544687,2.079591926,9.746125843
lambda1[13],0.516849367,4.482107511,0.036596255,0.092926882,-7.801682139,-1.073495331,0.362374565,2.12458055,9.372630411
lambda1[14],0.852111766,4.574358116,0.037349478,0.134392152,-6.984404983,-1.002105513,0.449656513,2.224734356,11.52744049
lambda1[15],-2.769799566,1.793179564,0.01464125,0.127959705,-7.057904748,-3.486052625,-2.474509294,-1.664577379,-0.312698476
lambda1[16],0.713557954,4.481071413,0.036587795,0.144535451,-7.308611046,-1.025564813,0.398609971,2.08896304,10.70812639
lambda1[17],0.604373261,4.500843138,0.03674923,0.136240408,-7.601047501,-1.046802846,0.353340409,2.02053615,9.838980038
lambda1[18],0.52908263,4.624900849,0.037762157,0.122131228,-7.45109363,-1.079828161,0.390014481,2.142819341,9.513596618
lambda1[19],-1.881424386,1.736222689,0.014176199,0.14511696,-6.386237172,-2.488952682,-1.569168182,-0.835363405,0.281619216
lambda1[20],0.548099046,4.326736465,0.035327655,0.114868044,-7.827219354,-1.082783223,0.39839863,2.054496684,9.399287072
lambda1[21],0.650445102,4.693909838,0.038325613,0.129619019,-7.240536817,-1.049497316,0.398056165,2.114351289,10.00405965
lambda1[22],-1.990254285,1.487464432,0.012145096,0.056307362,-5.185650177,-2.7984372,-1.877243305,-1.073973683,0.611019237
lambda1[23],-2.108126715,3.490427737,0.028499223,0.178211141,-11.96095162,-3.096870574,-1.228049312,-0.02706663,1.88213302
lambda1[24],0.454378462,4.781005281,0.039036745,0.13063775,-8.76720026,-1.05343488,0.428543163,2.15266975,9.504022654
lambda2[1],-0.27100922,1.934053248,0.015791479,0.083224113,-5.195457026,-0.467841535,-0.040707497,0.258631623,3.00556206
lambda2[2],0.531980451,1.68666319,0.013771547,0.09302517,-1.427796978,-0.152941514,0.105515445,0.667916585,5.463269421
lambda2[3],-0.597085684,1.623426202,0.013255219,0.169229222,-5.190749569,-0.744301113,-0.151233638,0.097729992,1.106376724
lambda2[4],-0.219970294,1.97292194,0.01610884,0.082211542,-4.828580425,-0.448218919,-0.029283817,0.269164888,2.779887101
lambda2[5],-0.31400189,2.121018379,0.017318043,0.110990779,-5.008584006,-0.444707605,-0.027952946,0.267177727,2.567530813
lambda2[6],-0.009523812,1.797862409,0.014679485,0.071801944,-3.269479354,-0.339876162,0.001884398,0.345028293,3.471621405
