,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
delta[48],-0.019438663,0.369261873,0.003015011,0.005276562,-0.825223467,-0.155288994,-0.010773873,0.129108555,0.736691086
delta[49],-0.044068365,0.387995301,0.003167968,0.008578202,-0.879687271,-0.167619439,-0.017756338,0.113307724,0.657976557
delta[50],0.005524456,0.410032681,0.003347903,0.006901586,-0.832770389,-0.140297177,0.002160277,0.147111167,0.844006337
delta[51],0.000100488,0.393028541,0.003209065,0.007359949,-0.812240413,-0.148171197,-0.001027833,0.146366867,0.783844263
delta[52],-0.00060541,0.383422473,0.003130631,0.006281879,-0.822101612,-0.141522524,0.001145266,0.138858802,0.788301763
delta[53],-0.002405682,0.407685005,0.003328734,0.008204388,-0.833664476,-0.143361583,0.000467366,0.142399264,0.790608253
delta[54],0.003497657,0.399349715,0.003260677,0.007404192,-0.821430247,-0.142659731,0.001536538,0.145342554,0.840798162
delta[55],0.010048572,0.390220175,0.003186134,0.006373204,-0.796038199,-0.139541827,0.000967387,0.147143936,0.836406713
delta[56],-0.011169401,0.405124035,0.003307824,0.006605888,-0.881735516,-0.147787851,-0.002797997,0.136546885,0.787754203
delta[57],0.00601616,0.377686366,0.003083796,0.007220097,-0.775606294,-0.141923511,0.001194585,0.142771321,0.834775681
delta[58],-0.002030615,0.406361308,0.003317926,0.009473478,-0.851875094,-0.140831534,0.001608769,0.145127674,0.77896198
delta[59],0.003141054,0.39049418,0.003188372,0.005828897,-0.7903802,-0.141892357,0.00020425,0.141743962,0.835793471
delta[60],-0.014219554,0.403385647,0.00329363,0.007432868,-0.880260547,-0.150652904,-0.002736154,0.142774647,0.763108315
delta[61],0.010107097,0.401916963,0.003281638,0.007024639,-0.763708113,-0.141378213,0.000912558,0.146682447,0.861136123
delta[62],0.001399287,0.377734674,0.003084191,0.005703899,-0.785207082,-0.139005348,0.002670314,0.147907741,0.781782701
delta[63],0.009247594,0.399253645,0.003259892,0.006922878,-0.822407673,-0.136227215,0.005284051,0.150786074,0.811671996
delta[64],0.004580392,0.401821115,0.003280856,0.007204293,-0.792974157,-0.145853046,0.000407822,0.146082938,0.822458225
delta[65],0.01198985,0.375378327,0.003064951,0.004830987,-0.72781798,-0.142881322,-0.000307556,0.145927972,0.853221697
delta[66],0.008254073,0.401083254,0.003274831,0.006783178,-0.79691291,-0.140007599,0.003336079,0.144641393,0.865026936
delta[67],0.005104649,0.389717947,0.003182034,0.005454595,-0.807426297,-0.145422445,-0.001866264,0.14776651,0.844756125
delta[68],0.003369927,0.394859089,0.003224011,0.006364432,-0.791757584,-0.142398291,0.002466616,0.147400754,0.834398388
delta[69],-0.002504905,0.39166871,0.003197962,0.006357468,-0.868276634,-0.138094573,0.000811066,0.144560362,0.809333375
delta[70],0.005974986,0.402045159,0.003282685,0.008676959,-0.814045867,-0.141736856,-0.000457426,0.13891076,0.844417633
